Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","250","France","5419","Yield","01374","Hazelnuts, in shell","2018","2018","100 g/ha","23443","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01659","Hop cones","2018","2018","100 g/ha","17209","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01352","Kiwi fruit","2018","2018","100 g/ha","141079","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01254","Leeks and other alliaceous vegetables","2018","2018","100 g/ha","296632","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01322","Lemons and limes","2018","2018","100 g/ha","145490","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01214","Lettuce and chicory","2018","2018","100 g/ha","389798","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01441","Linseed","2018","2018","100 g/ha","18510","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01709.02","Lupins","2018","2018","100 g/ha","23836","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","0112","Maize (corn)","2018","2018","100 g/ha","88206","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01199.02","Mixed grain","2018","2018","100 g/ha","36919","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","0117","Oats","2018","2018","100 g/ha","46091","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01450","Olives","2018","2018","100 g/ha","14966","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","100 g/ha","336449","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01323","Oranges","2018","2018","100 g/ha","100900","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01241.90","Other beans, green","2018","2018","100 g/ha","124715","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","100 g/ha","30900","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01449.90","Other oil seeds, n.e.c.","2018","2018","100 g/ha","15223","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01709.90","Other pulses n.e.c.","2018","2018","100 g/ha","14554","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01349.20","Other stone fruits","2018","2018","100 g/ha","57727","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01319","Other tropical fruits, n.e.c.","2018","2018","100 g/ha","123536","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2018","2018","100 g/ha","95858","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01345","Peaches and nectarines","2018","2018","100 g/ha","202275","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01342.01","Pears","2018","2018","100 g/ha","247118","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01705","Peas, dry","2018","2018","100 g/ha","35315","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01242","Peas, green","2018","2018","100 g/ha","64248","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01346","Plums and sloes","2018","2018","100 g/ha","117194","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01321","Pomelos and grapefruits","2018","2018","100 g/ha","206216","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01510","Potatoes","2018","2018","100 g/ha","393886","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01235","Pumpkins, squash and gourds","2018","2018","100 g/ha","286653","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01443","Rape or colza seed","2018","2018","100 g/ha","30809","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01353.01","Raspberries","2018","2018","100 g/ha","75075","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","0113","Rice","2018","2018","100 g/ha","53788","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","0116","Rye","2018","2018","100 g/ha","44393","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2018","2018","100 g/ha","52105","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01344.01","Sour cherries","2018","2018","100 g/ha","42051","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2018","2018","100 g/ha","25901","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2018","2018","100 g/ha","208762","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2018","2018","100 g/ha","162149","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2018","2018","100 g/ha","821530","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01445","Sunflower seed","2018","2018","100 g/ha","22444","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01324","Tangerines, mandarins, clementines","2018","2018","100 g/ha","240151","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01234","Tomatoes","2018","2018","100 g/ha","1240453","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01191","Triticale","2018","2018","100 g/ha","46996","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01929.02","True hemp, raw or retted","2018","2018","100 g/ha","75814","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01970","Unmanufactured tobacco","2018","2018","100 g/ha","26374","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01376","Walnuts, in shell","2018","2018","100 g/ha","17000","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01221","Watermelons","2018","2018","100 g/ha","187872","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","0111","Wheat","2018","2018","100 g/ha","67680","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01341","Apples","2018","2018","100 g/ha","783883","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01343","Apricots","2018","2018","100 g/ha","127104","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01216","Artichokes","2018","2018","100 g/ha","1667","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01211","Asparagus","2018","2018","100 g/ha","18117","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","0115","Barley","2018","2018","100 g/ha","64863","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01355.01","Blueberries","2018","2018","100 g/ha","39355","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01702","Broad beans and horse beans, dry","2018","2018","100 g/ha","26062","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01243","Broad beans and horse beans, green","2018","2018","100 g/ha","17037","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01212","Cabbages","2018","2018","100 g/ha","299908","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01229","Cantaloupes and other melons","2018","2018","100 g/ha","5000","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01251","Carrots and turnips","2018","2018","100 g/ha","331726","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01213","Cauliflowers and broccoli","2018","2018","100 g/ha","98212","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01199.90","Cereals n.e.c.","2018","2018","100 g/ha","21220","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01344.02","Cherries","2018","2018","100 g/ha","194055","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01373","Chestnuts, in shell","2018","2018","100 g/ha","8850","E","Estimated value"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","100 g/ha","503333","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01232","Cucumbers and gherkins","2018","2018","100 g/ha","1468587","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01351.01","Currants","2018","2018","100 g/ha","106667","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01351.02","Gooseberries","2018","2018","100 g/ha","110417","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01330","Grapes","2018","2018","100 g/ha","95665","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01290.01","Green corn (maize)","2018","2018","100 g/ha","22512","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01252","Green garlic","2018","2018","100 g/ha","10408","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01659","Hop cones","2018","2018","100 g/ha","14500","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01352","Kiwi fruit","2018","2018","100 g/ha","249474","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01254","Leeks and other alliaceous vegetables","2018","2018","100 g/ha","255770","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01214","Lettuce and chicory","2018","2018","100 g/ha","190726","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01441","Linseed","2018","2018","100 g/ha","19540","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01709.02","Lupins","2018","2018","100 g/ha","28773","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","0112","Maize (corn)","2018","2018","100 g/ha","97762","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","0118","Millet","2018","2018","100 g/ha","40086","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01199.02","Mixed grain","2018","2018","100 g/ha","50450","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","0117","Oats","2018","2018","100 g/ha","50713","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","100 g/ha","442487","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01253.01","Onions and shallots, green","2018","2018","100 g/ha","147790","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01241.90","Other beans, green","2018","2018","100 g/ha","81026","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2018","2018","100 g/ha","51345","E","Estimated value"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01359.90","Other fruits, n.e.c.","2018","2018","100 g/ha","248336","E","Estimated value"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01449.90","Other oil seeds, n.e.c.","2018","2018","100 g/ha","11756","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2018","2018","100 g/ha","238369","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01345","Peaches and nectarines","2018","2018","100 g/ha","185455","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01342.01","Pears","2018","2018","100 g/ha","742414","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01705","Peas, dry","2018","2018","100 g/ha","31992","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01242","Peas, green","2018","2018","100 g/ha","56026","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01346","Plums and sloes","2018","2018","100 g/ha","441579","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01510","Potatoes","2018","2018","100 g/ha","402989","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01235","Pumpkins, squash and gourds","2018","2018","100 g/ha","224014","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01342.02","Quinces","2018","2018","100 g/ha","630909","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01443","Rape or colza seed","2018","2018","100 g/ha","33965","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01353.01","Raspberries","2018","2018","100 g/ha","188515","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","0116","Rye","2018","2018","100 g/ha","54512","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","0141","Soya beans","2018","2018","100 g/ha","20766","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01215","Spinach","2018","2018","100 g/ha","165446","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01354","Strawberries","2018","2018","100 g/ha","160332","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01801","Sugar beet","2018","2018","100 g/ha","680085","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01445","Sunflower seed","2018","2018","100 g/ha","30659","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01234","Tomatoes","2018","2018","100 g/ha","2340213","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01191","Triticale","2018","2018","100 g/ha","59475","A","Official figure"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01970","Unmanufactured tobacco","2018","2018","100 g/ha","20820","E","Estimated value"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01376","Walnuts, in shell","2018","2018","100 g/ha","14220","E","Estimated value"
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","0111","Wheat","2018","2018","100 g/ha","58301","A","Official figure"
