Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2908","Sugar Crops","2017","2017","1000 tonnes","1545","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2908","Sugar Crops","2018","2018","1000 tonnes","1625","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2908","Sugar Crops","2019","2019","1000 tonnes","1455","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2908","Sugar Crops","2020","2020","1000 tonnes","1424","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2908","Sugar Crops","2014","2014","1000 tonnes","103","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2908","Sugar Crops","2015","2015","1000 tonnes","73","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2908","Sugar Crops","2016","2016","1000 tonnes","69","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2908","Sugar Crops","2017","2017","1000 tonnes","83","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2908","Sugar Crops","2018","2018","1000 tonnes","87","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2908","Sugar Crops","2019","2019","1000 tonnes","86","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2908","Sugar Crops","2020","2020","1000 tonnes","88","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2909","Sugar & Sweeteners","2010","2010","1000 tonnes","290","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2909","Sugar & Sweeteners","2011","2011","1000 tonnes","358","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2909","Sugar & Sweeteners","2012","2012","1000 tonnes","317","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2909","Sugar & Sweeteners","2013","2013","1000 tonnes","279","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2909","Sugar & Sweeteners","2014","2014","1000 tonnes","379","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2909","Sugar & Sweeteners","2015","2015","1000 tonnes","384","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2909","Sugar & Sweeteners","2016","2016","1000 tonnes","284","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2909","Sugar & Sweeteners","2017","2017","1000 tonnes","305","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2909","Sugar & Sweeteners","2018","2018","1000 tonnes","245","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2909","Sugar & Sweeteners","2019","2019","1000 tonnes","267","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2909","Sugar & Sweeteners","2020","2020","1000 tonnes","215","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2909","Sugar & Sweeteners","2014","2014","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2909","Sugar & Sweeteners","2015","2015","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2909","Sugar & Sweeteners","2016","2016","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2909","Sugar & Sweeteners","2017","2017","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2909","Sugar & Sweeteners","2018","2018","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2909","Sugar & Sweeteners","2019","2019","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2909","Sugar & Sweeteners","2020","2020","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2911","Pulses","2010","2010","1000 tonnes","16","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2911","Pulses","2011","2011","1000 tonnes","16","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2911","Pulses","2012","2012","1000 tonnes","15","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2911","Pulses","2013","2013","1000 tonnes","14","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2911","Pulses","2014","2014","1000 tonnes","16","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2911","Pulses","2015","2015","1000 tonnes","17","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2911","Pulses","2016","2016","1000 tonnes","11","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2911","Pulses","2017","2017","1000 tonnes","18","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2911","Pulses","2018","2018","1000 tonnes","19","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2911","Pulses","2019","2019","1000 tonnes","18","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2911","Pulses","2020","2020","1000 tonnes","17","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2911","Pulses","2010","2010","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2911","Pulses","2011","2011","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2911","Pulses","2012","2012","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2911","Pulses","2013","2013","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2911","Pulses","2014","2014","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2911","Pulses","2015","2015","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2911","Pulses","2016","2016","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2911","Pulses","2017","2017","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2911","Pulses","2018","2018","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2911","Pulses","2019","2019","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2911","Pulses","2020","2020","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2912","Treenuts","2010","2010","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2912","Treenuts","2011","2011","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2912","Treenuts","2012","2012","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2912","Treenuts","2013","2013","1000 tonnes","2","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2912","Treenuts","2014","2014","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2912","Treenuts","2015","2015","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2912","Treenuts","2016","2016","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2912","Treenuts","2017","2017","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2912","Treenuts","2018","2018","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2912","Treenuts","2019","2019","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2912","Treenuts","2020","2020","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2912","Treenuts","2010","2010","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2912","Treenuts","2011","2011","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2912","Treenuts","2012","2012","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2912","Treenuts","2013","2013","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2912","Treenuts","2014","2014","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2912","Treenuts","2015","2015","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2912","Treenuts","2016","2016","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2912","Treenuts","2017","2017","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2912","Treenuts","2018","2018","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2912","Treenuts","2019","2019","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2912","Treenuts","2020","2020","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2913","Oilcrops","2010","2010","1000 tonnes","82","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2913","Oilcrops","2011","2011","1000 tonnes","88","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2913","Oilcrops","2012","2012","1000 tonnes","82","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2913","Oilcrops","2013","2013","1000 tonnes","85","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2913","Oilcrops","2014","2014","1000 tonnes","108","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2913","Oilcrops","2015","2015","1000 tonnes","101","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2913","Oilcrops","2016","2016","1000 tonnes","90","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2913","Oilcrops","2017","2017","1000 tonnes","100","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2913","Oilcrops","2018","2018","1000 tonnes","99","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2913","Oilcrops","2019","2019","1000 tonnes","91","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2913","Oilcrops","2020","2020","1000 tonnes","106","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2913","Oilcrops","2010","2010","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2913","Oilcrops","2011","2011","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2913","Oilcrops","2012","2012","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2913","Oilcrops","2013","2013","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2913","Oilcrops","2014","2014","1000 tonnes","5","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2913","Oilcrops","2015","2015","1000 tonnes","5","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2913","Oilcrops","2016","2016","1000 tonnes","4","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2913","Oilcrops","2017","2017","1000 tonnes","5","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2913","Oilcrops","2018","2018","1000 tonnes","5","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2913","Oilcrops","2019","2019","1000 tonnes","4","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2913","Oilcrops","2020","2020","1000 tonnes","5","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2914","Vegetable Oils","2010","2010","1000 tonnes","81","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2914","Vegetable Oils","2011","2011","1000 tonnes","78","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2914","Vegetable Oils","2012","2012","1000 tonnes","80","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2914","Vegetable Oils","2013","2013","1000 tonnes","75","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2914","Vegetable Oils","2014","2014","1000 tonnes","79","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2914","Vegetable Oils","2015","2015","1000 tonnes","82","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2914","Vegetable Oils","2016","2016","1000 tonnes","82","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2914","Vegetable Oils","2017","2017","1000 tonnes","80","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2914","Vegetable Oils","2018","2018","1000 tonnes","83","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2914","Vegetable Oils","2019","2019","1000 tonnes","83","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2914","Vegetable Oils","2020","2020","1000 tonnes","84","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2918","Vegetables","2010","2010","1000 tonnes","364","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2918","Vegetables","2011","2011","1000 tonnes","466","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2918","Vegetables","2012","2012","1000 tonnes","435","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2918","Vegetables","2013","2013","1000 tonnes","417","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2918","Vegetables","2014","2014","1000 tonnes","412","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2918","Vegetables","2015","2015","1000 tonnes","397","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2918","Vegetables","2016","2016","1000 tonnes","397","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2918","Vegetables","2017","2017","1000 tonnes","427","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2918","Vegetables","2018","2018","1000 tonnes","425","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2918","Vegetables","2019","2019","1000 tonnes","380","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2918","Vegetables","2020","2020","1000 tonnes","399","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2918","Vegetables","2010","2010","1000 tonnes","25","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2918","Vegetables","2011","2011","1000 tonnes","28","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2918","Vegetables","2012","2012","1000 tonnes","27","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2918","Vegetables","2013","2013","1000 tonnes","26","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2918","Vegetables","2014","2014","1000 tonnes","23","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2918","Vegetables","2015","2015","1000 tonnes","23","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2918","Vegetables","2016","2016","1000 tonnes","24","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2918","Vegetables","2017","2017","1000 tonnes","24","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2918","Vegetables","2018","2018","1000 tonnes","24","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2918","Vegetables","2019","2019","1000 tonnes","23","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2918","Vegetables","2020","2020","1000 tonnes","25","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2919","Fruits - Excluding Wine","2010","2010","1000 tonnes","410","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2919","Fruits - Excluding Wine","2011","2011","1000 tonnes","584","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2919","Fruits - Excluding Wine","2012","2012","1000 tonnes","446","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2919","Fruits - Excluding Wine","2013","2013","1000 tonnes","400","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2919","Fruits - Excluding Wine","2014","2014","1000 tonnes","451","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2919","Fruits - Excluding Wine","2015","2015","1000 tonnes","405","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2919","Fruits - Excluding Wine","2016","2016","1000 tonnes","436","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2919","Fruits - Excluding Wine","2017","2017","1000 tonnes","405","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2919","Fruits - Excluding Wine","2018","2018","1000 tonnes","440","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2919","Fruits - Excluding Wine","2019","2019","1000 tonnes","400","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2919","Fruits - Excluding Wine","2020","2020","1000 tonnes","377","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2919","Fruits - Excluding Wine","2010","2010","1000 tonnes","20","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2919","Fruits - Excluding Wine","2011","2011","1000 tonnes","23","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2919","Fruits - Excluding Wine","2012","2012","1000 tonnes","21","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2919","Fruits - Excluding Wine","2013","2013","1000 tonnes","22","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2919","Fruits - Excluding Wine","2014","2014","1000 tonnes","36","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2919","Fruits - Excluding Wine","2015","2015","1000 tonnes","34","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2919","Fruits - Excluding Wine","2016","2016","1000 tonnes","36","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2919","Fruits - Excluding Wine","2017","2017","1000 tonnes","34","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2919","Fruits - Excluding Wine","2018","2018","1000 tonnes","34","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2919","Fruits - Excluding Wine","2019","2019","1000 tonnes","33","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2919","Fruits - Excluding Wine","2020","2020","1000 tonnes","33","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2922","Stimulants","2010","2010","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2922","Stimulants","2011","2011","1000 tonnes","0","E","Estimated value"
